datetime,DXY open,DXY high,DXY low,DXY close
2023-10-17 15:00:00+00:00,106.19,106.19,106.044,106.044
2023-10-17 16:00:00+00:00,106.044,106.165,106.023,106.161
2023-10-17 17:00:00+00:00,106.16,106.297,106.15,106.277
2023-10-17 18:00:00+00:00,106.277,106.298,106.205,106.25
2023-10-17 19:00:00+00:00,106.25,106.251,106.145,106.182
2023-10-17 20:00:00+00:00,106.182,106.214,106.182,106.193
2023-10-17 21:00:00+00:00,106.194,106.202,106.185,106.194
2023-10-18 12:00:00+00:00,106.282,106.387,106.174,106.333
2023-10-18 13:00:00+00:00,106.334,106.396,106.274,106.388
2023-10-18 14:00:00+00:00,106.388,106.578,106.31,106.519
2023-10-18 15:00:00+00:00,106.519,106.609,106.484,106.578
2023-10-18 16:00:00+00:00,106.579,106.636,106.526,106.534
2023-10-18 17:00:00+00:00,106.534,106.548,106.377,106.417
2023-10-18 18:00:00+00:00,106.417,106.566,106.406,106.565
2023-10-18 19:00:00+00:00,106.564,106.602,106.55,106.572
2023-10-18 20:00:00+00:00,106.572,106.581,106.558,106.569
2023-10-18 21:00:00+00:00,106.569,106.574,106.549,106.554
2023-10-19 12:00:00+00:00,106.453,106.458,106.285,106.307
2023-10-19 13:00:00+00:00,106.307,106.38,106.241,106.298
2023-10-19 14:00:00+00:00,106.298,106.38,106.278,106.364
2023-10-19 15:00:00+00:00,106.363,106.378,106.265,106.341
2023-10-19 16:00:00+00:00,106.341,106.445,105.975,106.093
2023-10-19 17:00:00+00:00,106.093,106.221,106.012,106.102
2023-10-19 18:00:00+00:00,106.102,106.282,106.043,106.253
2023-10-19 19:00:00+00:00,106.253,106.258,106.176,106.191
2023-10-19 20:00:00+00:00,106.191,106.251,106.191,106.233
2023-10-19 21:00:00+00:00,106.233,106.237,106.221,106.227
2023-10-20 12:00:00+00:00,106.192,106.388,106.167,106.232
2023-10-20 13:00:00+00:00,106.233,106.236,106.125,106.234
2023-10-20 14:00:00+00:00,106.237,106.321,106.108,106.196
2023-10-20 15:00:00+00:00,106.196,106.202,106.119,106.168
2023-10-20 16:00:00+00:00,106.167,106.259,106.16,106.175
2023-10-20 17:00:00+00:00,106.174,106.185,106.07,106.135
2023-10-20 18:00:00+00:00,106.135,106.218,106.13,106.163
2023-10-20 19:00:00+00:00,106.164,106.199,106.145,106.165
2023-10-20 20:00:00+00:00,106.165,106.172,106.144,106.163
2023-10-23 12:00:00+00:00,106.141,106.2,106.033,106.104
2023-10-23 13:00:00+00:00,106.104,106.254,106.071,106.126
2023-10-23 14:00:00+00:00,106.126,106.129,105.887,105.917
2023-10-23 15:00:00+00:00,105.917,105.925,105.75,105.759
2023-10-23 16:00:00+00:00,105.758,105.8,105.627,105.627
2023-10-23 17:00:00+00:00,105.627,105.668,105.553,105.6
2023-10-23 18:00:00+00:00,105.601,105.619,105.517,105.536
2023-10-23 19:00:00+00:00,105.536,105.664,105.534,105.62
2023-10-23 20:00:00+00:00,105.621,105.635,105.601,105.602
2023-10-23 21:00:00+00:00,105.602,105.622,105.592,105.608
2023-10-24 12:00:00+00:00,105.866,106.057,105.861,106.025
2023-10-24 13:00:00+00:00,106.026,106.2,105.981,106.088
2023-10-24 14:00:00+00:00,106.089,106.253,106.053,106.175
2023-10-24 15:00:00+00:00,106.175,106.319,106.174,106.237
2023-10-24 16:00:00+00:00,106.236,106.315,106.171,106.287
2023-10-24 17:00:00+00:00,106.287,106.288,106.226,106.267
2023-10-24 18:00:00+00:00,106.267,106.303,106.252,106.27
2023-10-24 19:00:00+00:00,106.269,106.282,106.228,106.246
2023-10-24 20:00:00+00:00,106.246,106.278,106.229,106.268
2023-10-24 21:00:00+00:00,106.268,106.268,106.238,106.25
2023-10-25 12:00:00+00:00,106.451,106.463,106.384,106.426
2023-10-25 13:00:00+00:00,106.425,106.481,106.36,106.383
2023-10-25 14:00:00+00:00,106.383,106.493,106.295,106.349
2023-10-25 15:00:00+00:00,106.349,106.367,106.254,106.36
2023-10-25 16:00:00+00:00,106.361,106.48,106.355,106.449
2023-10-25 17:00:00+00:00,106.449,106.532,106.434,106.485
2023-10-25 18:00:00+00:00,106.486,106.531,106.464,106.528
2023-10-25 19:00:00+00:00,106.528,106.532,106.494,106.522
2023-10-25 20:00:00+00:00,106.522,106.57,106.509,106.556
2023-10-25 21:00:00+00:00,106.556,106.556,106.52,106.541
2023-10-26 12:00:00+00:00,106.822,106.881,106.609,106.611
2023-10-26 13:00:00+00:00,106.611,106.733,106.587,106.695
2023-10-26 14:00:00+00:00,106.694,106.846,106.691,106.714
2023-10-26 15:00:00+00:00,106.715,106.882,106.695,106.827
2023-10-26 16:00:00+00:00,106.826,106.894,106.801,106.868
2023-10-26 17:00:00+00:00,106.867,106.868,106.661,106.683
2023-10-26 18:00:00+00:00,106.683,106.694,106.58,106.602
2023-10-26 19:00:00+00:00,106.602,106.713,106.583,106.657
2023-10-26 20:00:00+00:00,106.657,106.674,106.602,106.616
2023-10-26 21:00:00+00:00,106.615,106.634,106.611,106.62
2023-10-27 12:00:00+00:00,106.79,106.795,106.509,106.615
2023-10-27 13:00:00+00:00,106.616,106.616,106.34,106.446
2023-10-27 14:00:00+00:00,106.447,106.571,106.324,106.451
2023-10-27 15:00:00+00:00,106.451,106.451,106.329,106.379
2023-10-27 16:00:00+00:00,106.379,106.469,106.338,106.454
2023-10-27 17:00:00+00:00,106.454,106.626,106.454,106.551
2023-10-27 18:00:00+00:00,106.551,106.583,106.501,106.559
2023-10-27 19:00:00+00:00,106.559,106.604,106.536,106.536
2023-10-27 20:00:00+00:00,106.536,106.595,106.532,106.581
2023-10-30 12:00:00+00:00,106.438,106.465,106.281,106.289
2023-10-30 13:00:00+00:00,106.288,106.366,106.233,106.266
2023-10-30 14:00:00+00:00,106.266,106.379,106.165,106.244
2023-10-30 15:00:00+00:00,106.244,106.247,106.063,106.125
2023-10-30 16:00:00+00:00,106.125,106.247,106.117,106.221
2023-10-30 17:00:00+00:00,106.22,106.275,106.155,106.176
2023-10-30 18:00:00+00:00,106.177,106.188,106.107,106.12
2023-10-30 19:00:00+00:00,106.119,106.145,106.088,106.119
2023-10-30 20:00:00+00:00,106.119,106.148,106.116,106.142
2023-10-30 21:00:00+00:00,106.142,106.149,106.123,106.139
2023-10-31 12:00:00+00:00,106.046,106.317,106.002,106.3
2023-10-31 13:00:00+00:00,106.3,106.486,106.296,106.475
2023-10-31 14:00:00+00:00,106.474,106.558,106.391,106.51
2023-10-31 15:00:00+00:00,106.51,106.783,106.476,106.767
2023-10-31 16:00:00+00:00,106.77,106.859,106.724,106.805
2023-10-31 17:00:00+00:00,106.805,106.806,106.655,106.71
2023-10-31 18:00:00+00:00,106.709,106.751,106.662,106.663
2023-10-31 19:00:00+00:00,106.663,106.67,106.622,106.67
2023-10-31 20:00:00+00:00,106.67,106.752,106.653,106.726
2023-10-31 21:00:00+00:00,106.727,106.734,106.69,106.717
2023-11-01 12:00:00+00:00,106.905,106.929,106.765,106.916
2023-11-01 13:00:00+00:00,106.917,107.09,106.915,106.996
2023-11-01 14:00:00+00:00,106.996,106.996,106.613,106.782
2023-11-01 15:00:00+00:00,106.783,106.937,106.733,106.923
2023-11-01 16:00:00+00:00,106.924,106.988,106.895,106.973
2023-11-01 17:00:00+00:00,106.973,107.028,106.96,106.976
2023-11-01 18:00:00+00:00,106.976,107.113,106.818,106.884
2023-11-01 19:00:00+00:00,106.885,106.891,106.647,106.676
2023-11-01 20:00:00+00:00,106.676,106.696,106.625,106.662
2023-11-01 21:00:00+00:00,106.661,106.689,106.651,106.663
2023-11-02 12:00:00+00:00,106.123,106.124,105.821,105.852
2023-11-02 13:00:00+00:00,105.851,106.043,105.812,105.982
2023-11-02 14:00:00+00:00,105.981,106.179,105.979,106.077
2023-11-02 15:00:00+00:00,106.078,106.255,106.052,106.245
2023-11-02 16:00:00+00:00,106.245,106.295,106.207,106.25
2023-11-02 17:00:00+00:00,106.251,106.261,106.099,106.109
2023-11-02 18:00:00+00:00,106.109,106.147,106.077,106.124
2023-11-02 19:00:00+00:00,106.124,106.188,106.118,106.132
2023-11-02 20:00:00+00:00,106.132,106.185,106.13,106.142
2023-11-02 21:00:00+00:00,106.141,106.166,106.132,106.148
2023-11-03 12:00:00+00:00,105.924,105.935,105.236,105.305
2023-11-03 13:00:00+00:00,105.305,105.416,105.158,105.225
2023-11-03 14:00:00+00:00,105.232,105.442,105.12,105.229
2023-11-03 15:00:00+00:00,105.228,105.251,105.056,105.079
2023-11-03 16:00:00+00:00,105.079,105.151,104.993,105.001
2023-11-03 17:00:00+00:00,105.001,105.082,104.941,105.033
2023-11-03 18:00:00+00:00,105.033,105.065,104.997,105.021
2023-11-03 19:00:00+00:00,105.021,105.134,105.011,105.118
2023-11-03 20:00:00+00:00,105.119,105.119,105.046,105.069
2023-11-06 13:00:00+00:00,104.984,105.064,104.98,105.054
2023-11-06 14:00:00+00:00,105.053,105.06,104.98,105.042
2023-11-06 15:00:00+00:00,105.042,105.16,105.016,105.017
2023-11-06 16:00:00+00:00,105.018,105.051,104.965,104.999
2023-11-06 17:00:00+00:00,104.999,105.111,104.997,105.099
2023-11-06 18:00:00+00:00,105.1,105.151,105.091,105.107
2023-11-06 19:00:00+00:00,105.107,105.224,105.097,105.215
2023-11-06 20:00:00+00:00,105.214,105.258,105.214,105.256
2023-11-06 21:00:00+00:00,105.256,105.293,105.251,105.285
2023-11-06 22:00:00+00:00,105.284,105.284,105.24,105.243
2023-11-07 13:00:00+00:00,105.642,105.701,105.566,105.671
2023-11-07 14:00:00+00:00,105.666,105.775,105.66,105.674
2023-11-07 15:00:00+00:00,105.675,105.691,105.577,105.599
2023-11-07 16:00:00+00:00,105.598,105.63,105.542,105.612
2023-11-07 17:00:00+00:00,105.612,105.754,105.612,105.707
2023-11-07 18:00:00+00:00,105.706,105.712,105.495,105.501
2023-11-07 19:00:00+00:00,105.501,105.55,105.451,105.542
2023-11-07 20:00:00+00:00,105.543,105.591,105.514,105.554
2023-11-07 21:00:00+00:00,105.553,105.553,105.502,105.511
2023-11-07 22:00:00+00:00,105.511,105.513,105.49,105.509
2023-11-08 13:00:00+00:00,105.801,105.872,105.763,105.793
2023-11-08 14:00:00+00:00,105.794,105.794,105.607,105.629
2023-11-08 15:00:00+00:00,105.629,105.705,105.519,105.539
2023-11-08 16:00:00+00:00,105.539,105.55,105.449,105.46
2023-11-08 17:00:00+00:00,105.46,105.584,105.46,105.533
2023-11-08 18:00:00+00:00,105.533,105.579,105.47,105.524
2023-11-08 19:00:00+00:00,105.524,105.598,105.513,105.593
2023-11-08 20:00:00+00:00,105.594,105.608,105.522,105.528
2023-11-08 21:00:00+00:00,105.528,105.54,105.519,105.533
2023-11-08 22:00:00+00:00,105.533,105.546,105.513,105.531
2023-11-09 13:00:00+00:00,105.674,105.708,105.524,105.538
2023-11-09 14:00:00+00:00,105.538,105.591,105.377,105.384
2023-11-09 15:00:00+00:00,105.385,105.513,105.383,105.443
2023-11-09 16:00:00+00:00,105.444,105.549,105.429,105.51
2023-11-09 17:00:00+00:00,105.51,105.587,105.483,105.561
2023-11-09 18:00:00+00:00,105.56,105.828,105.553,105.655
2023-11-09 19:00:00+00:00,105.655,105.966,105.654,105.91
2023-11-09 20:00:00+00:00,105.91,105.951,105.843,105.939
2023-11-09 21:00:00+00:00,105.938,105.938,105.895,105.901
2023-11-09 22:00:00+00:00,105.902,105.912,105.876,105.89
2023-11-10 13:00:00+00:00,105.816,105.871,105.743,105.773
2023-11-10 14:00:00+00:00,105.772,105.94,105.767,105.926
2023-11-10 15:00:00+00:00,105.924,106.006,105.869,105.954
2023-11-10 16:00:00+00:00,105.953,106.003,105.868,105.951
2023-11-10 17:00:00+00:00,105.951,105.991,105.841,105.859
2023-11-10 18:00:00+00:00,105.859,105.912,105.808,105.838
2023-11-10 19:00:00+00:00,105.838,105.865,105.782,105.861
2023-11-10 20:00:00+00:00,105.861,105.881,105.787,105.805
2023-11-10 21:00:00+00:00,105.804,105.825,105.786,105.801
2023-11-13 13:00:00+00:00,105.898,105.956,105.869,105.895
2023-11-13 14:00:00+00:00,105.893,105.943,105.852,105.872
2023-11-13 15:00:00+00:00,105.872,105.881,105.715,105.748
2023-11-13 16:00:00+00:00,105.75,105.773,105.603,105.641
2023-11-13 17:00:00+00:00,105.641,105.69,105.587,105.676
2023-11-13 18:00:00+00:00,105.677,105.723,105.605,105.635
2023-11-13 19:00:00+00:00,105.635,105.666,105.6,105.631
2023-11-13 20:00:00+00:00,105.631,105.657,105.615,105.653
2023-11-13 21:00:00+00:00,105.655,105.675,105.654,105.667
2023-11-13 22:00:00+00:00,105.667,105.671,105.65,105.659
2023-11-14 13:00:00+00:00,105.547,105.592,104.784,104.861
2023-11-14 14:00:00+00:00,104.863,104.871,104.468,104.48
2023-11-14 15:00:00+00:00,104.48,104.551,104.389,104.442
2023-11-14 16:00:00+00:00,104.442,104.449,104.228,104.257
2023-11-14 17:00:00+00:00,104.257,104.309,104.152,104.155
2023-11-14 18:00:00+00:00,104.155,104.175,104.115,104.163
2023-11-14 19:00:00+00:00,104.163,104.183,104.051,104.053
2023-11-14 20:00:00+00:00,104.054,104.078,103.987,104.032
2023-11-14 21:00:00+00:00,104.032,104.095,104.032,104.071
2023-11-14 22:00:00+00:00,104.072,104.119,104.062,104.118
2023-11-15 13:00:00+00:00,104.154,104.396,103.981,104.242
2023-11-15 14:00:00+00:00,104.245,104.511,104.235,104.475
2023-11-15 15:00:00+00:00,104.474,104.49,104.191,104.192
2023-11-15 16:00:00+00:00,104.192,104.335,104.163,104.303
2023-11-15 17:00:00+00:00,104.303,104.375,104.278,104.307
2023-11-15 18:00:00+00:00,104.306,104.426,104.303,104.399
2023-11-15 19:00:00+00:00,104.399,104.435,104.378,104.394
2023-11-15 20:00:00+00:00,104.394,104.434,104.39,104.431
2023-11-15 21:00:00+00:00,104.431,104.433,104.397,104.4
2023-11-15 22:00:00+00:00,104.399,104.399,104.357,104.372
2023-11-16 13:00:00+00:00,104.5,104.508,104.143,104.144
2023-11-16 14:00:00+00:00,104.141,104.355,104.134,104.181
2023-11-16 15:00:00+00:00,104.18,104.215,104.007,104.155
2023-11-16 16:00:00+00:00,104.155,104.417,104.107,104.396
2023-11-16 17:00:00+00:00,104.395,104.416,104.3,104.303
2023-11-16 18:00:00+00:00,104.304,104.337,104.258,104.316
2023-11-16 19:00:00+00:00,104.316,104.37,104.308,104.349
2023-11-16 20:00:00+00:00,104.348,104.438,104.332,104.426
2023-11-16 21:00:00+00:00,104.427,104.427,104.37,104.376
2023-11-16 22:00:00+00:00,104.377,104.398,104.367,104.368
2023-11-17 13:00:00+00:00,104.139,104.203,104.026,104.126
2023-11-17 14:00:00+00:00,104.124,104.223,104.018,104.142
2023-11-17 15:00:00+00:00,104.143,104.15,103.974,104.011
2023-11-17 16:00:00+00:00,104.012,104.141,103.989,104.107
2023-11-17 17:00:00+00:00,104.107,104.107,103.999,104.002
2023-11-17 18:00:00+00:00,104.001,104.014,103.874,103.884
2023-11-17 19:00:00+00:00,103.884,103.953,103.881,103.917
2023-11-17 20:00:00+00:00,103.917,103.935,103.852,103.859
2023-11-17 21:00:00+00:00,103.859,103.883,103.814,103.815
2023-11-20 13:00:00+00:00,103.569,103.627,103.552,103.606
2023-11-20 14:00:00+00:00,103.606,103.694,103.482,103.52
2023-11-20 15:00:00+00:00,103.518,103.63,103.51,103.519
2023-11-20 16:00:00+00:00,103.52,103.529,103.448,103.453
2023-11-20 17:00:00+00:00,103.452,103.535,103.388,103.509
2023-11-20 18:00:00+00:00,103.509,103.517,103.379,103.454
2023-11-20 19:00:00+00:00,103.454,103.501,103.437,103.438
2023-11-20 20:00:00+00:00,103.437,103.472,103.425,103.472
2023-11-20 21:00:00+00:00,103.472,103.502,103.458,103.49
2023-11-20 22:00:00+00:00,103.49,103.499,103.463,103.471
2023-11-21 13:00:00+00:00,103.321,103.371,103.178,103.329
2023-11-21 14:00:00+00:00,103.328,103.329,103.209,103.257
2023-11-21 15:00:00+00:00,103.256,103.407,103.196,103.387
2023-11-21 16:00:00+00:00,103.387,103.479,103.311,103.474
2023-11-21 17:00:00+00:00,103.474,103.517,103.445,103.488
2023-11-21 18:00:00+00:00,103.488,103.661,103.486,103.625
2023-11-21 19:00:00+00:00,103.625,103.709,103.564,103.565
2023-11-21 20:00:00+00:00,103.566,103.611,103.555,103.598
2023-11-21 21:00:00+00:00,103.598,103.608,103.572,103.603
2023-11-21 22:00:00+00:00,103.603,103.66,103.586,103.594
2023-11-22 13:00:00+00:00,103.659,103.842,103.593,103.808
2023-11-22 14:00:00+00:00,103.808,104.024,103.793,104.006
2023-11-22 15:00:00+00:00,104.006,104.213,104.006,104.115
2023-11-22 16:00:00+00:00,104.115,104.149,104.039,104.068
2023-11-22 17:00:00+00:00,104.068,104.078,103.934,103.977
2023-11-22 18:00:00+00:00,103.977,103.979,103.9,103.944
2023-11-22 19:00:00+00:00,103.943,103.966,103.892,103.92
2023-11-22 20:00:00+00:00,103.922,103.937,103.882,103.888
2023-11-22 21:00:00+00:00,103.888,103.897,103.868,103.874
2023-11-22 22:00:00+00:00,103.873,103.897,103.873,103.885
2023-11-24 13:00:00+00:00,103.632,103.717,103.59,103.596
2023-11-24 14:00:00+00:00,103.596,103.622,103.427,103.44
2023-11-24 15:00:00+00:00,103.44,103.448,103.361,103.391
2023-11-24 16:00:00+00:00,103.391,103.472,103.385,103.457
2023-11-24 17:00:00+00:00,103.456,103.494,103.403,103.403
2023-11-24 18:00:00+00:00,103.403,103.404,103.356,103.36
2023-11-24 19:00:00+00:00,103.36,103.398,103.356,103.377
2023-11-27 13:00:00+00:00,103.259,103.309,103.216,103.306
2023-11-27 14:00:00+00:00,103.306,103.451,103.295,103.437
2023-11-27 15:00:00+00:00,103.436,103.465,103.35,103.41
2023-11-27 16:00:00+00:00,103.41,103.454,103.365,103.374
2023-11-27 17:00:00+00:00,103.374,103.438,103.363,103.403
2023-11-27 18:00:00+00:00,103.404,103.419,103.312,103.316
2023-11-27 19:00:00+00:00,103.316,103.316,103.192,103.199
2023-11-27 20:00:00+00:00,103.2,103.244,103.188,103.193
2023-11-27 21:00:00+00:00,103.194,103.23,103.193,103.22
2023-11-27 22:00:00+00:00,103.22,103.244,103.196,103.213
2023-11-28 13:00:00+00:00,103.222,103.27,103.04,103.05
2023-11-28 14:00:00+00:00,103.05,103.112,102.923,102.979
2023-11-28 15:00:00+00:00,102.978,103.061,102.741,102.892
